"Begin Time - ss.msec","End Time - ss.msec","*TIME","Motion","Mom Grab","RHInteract","LHGrasp","LHInteract","RHGrasp","Interact Comment","Mouth","Grasp Comment","Interact  Comment","Mom Grab Comment","Mon Grab comment","Interact comment","Motion Comment","Mouth Comment","Momgrab comment","Grasp comment","Motion comment","Momgrab","Mouth comment","motion comment","grasp comment","moith comment","interact comment","Mom action","Mom action comment","inInteract comment","mouth comment","RHinteract","LHinteract","Mom Actions","File","File Path"
250.006,253.284,,"Shak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
261.999,267.488,,,,"i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
264.801,274.597,,,,,,"i",,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
265.297,269.397,,,,,"ig",,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
267.073,268.026,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
272.701,274.488,,,,,"ig",,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
276.202,279.589,,,,,,"i",,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
282.3,286.991,,,,"i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
282.464,287.081,,,"Momforce",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
289.095,291.317,,,"Momforce",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
289.651,303.873,,,,"i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
290.835,303.858,,,,,,,"ig",,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
292.404,315.192,,,,,,"i",,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
292.997,302.799,,,,,,,,,"im",,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
294.122,301.388,,,,,"ig",,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
303.502,314.598,,,,,"ig",,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
305.354,306.864,,"Shak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
309.337,312.451,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
310.305,310.897,,,,"i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
315.112,315.306,,"Drop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
329.397,330.008,,,"Momforce",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
329.451,345.97,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
329.604,338.893,,,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
331.098,332.194,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
331.525,332.195,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
331.69,331.798,,,,,,,,,"mm",,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
337.925,345.975,,,,,,"m m",,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
339.528,345.977,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
341.111,345.49,,,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
341.205,345.977,,,,,,,,,"mm",,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
345.974,346.075,"End Free Play - BK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"
631.161,631.657,"end",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"005_07_080907_AK_babyhands_JY.eaf"

71.167,71.651,"start",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
71.167,73.388,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
71.167,131.67,,,,"m",,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
81.694,87.231,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
90.902,100.463,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
113.782,120.462,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
124.097,125.589,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
128.979,131.692,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
131.405,136.37,,,,,"ig","i",,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
134.527,230.595,,,,"i",,,"ig",,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
136.429,137.379,,,,,,,,,"im",,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
137.565,139.845,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
168.817,171.502,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
184.131,198.879,,,,,,"a",,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
184.435,198.88,,,,,"ag",,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
191.154,193.192,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
195.772,197.265,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
197.634,199.071,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
200.284,202.118,,"Shak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
202.848,207.776,,,,,,"a",,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
203.649,204.668,,,,,"ag",,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
206.463,207.758,,,,,"ag",,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
229.024,252.082,,,,,"ig","i",,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
230.871,241.211,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
246.562,250.147,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
251.031,255.491,,,,"i",,,"ig",,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
253.621,261.668,,,,,,,,,"im",,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
254.719,259.788,,,,,"ig","i",,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
258.572,314.778,,,,"i",,,"ig",,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
262.171,264.854,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
265.329,268.485,,,,,,"a",,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
265.561,268.09,,,,,"ag",,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
268.778,270.33,,"Shak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
271.008,272.591,,,,,"ag","a",,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
272.793,274.3,,"Shak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
277.404,307.41,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
289.626,292.209,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
295.985,296.551,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
299.121,302.221,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
302.891,307.821,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
313.099,314.904,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
314.612,329.378,,,,,,"a",,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
314.96,329.386,,,,,"ag",,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
315.826,417.685,,,,"a",,,"ag",,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
326.702,329.679,,,,,,,,,"am",,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
329.977,331.794,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
332.727,411.173,,,,,"ig","i",,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
335.922,336.771,,,,,,,,,"im",,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
337.235,340.57,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
349.025,350.87,,,,,,,,,"im",,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
350.996,352.115,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
355.984,357.632,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
358.929,363.254,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
370.511,375.784,,,,,,,,,"im",,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
393.418,394.619,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
396.309,397.583,,,,,,,,,"im",,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
399.616,403.274,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
411.164,411.229,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
412.301,419.967,,,,,"mg","m",,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
415.224,415.968,,,,,,,,,"mm",,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
417.727,417.877,,"Drop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
418.639,444.047,,,,"m",,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
420.091,421.761,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
430.48,433.2,,"Shak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
433.2,433.201,,"Drop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
443.892,444.046,"End Free Play - JY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"
709.302,709.812,"end",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"006_07_080707_AK_babyhands_HL.eaf"

29.752,30.0,"start.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
29.752,31.695,,,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
29.752,32.095,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
29.752,42.772,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
31.122,42.772,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
42.806,42.956,,"Drop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
46.401,75.991,,,,"a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
46.601,75.691,,,,,,,"ag",,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
49.13,54.376,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
49.6,54.376,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
49.91,51.672,,,,,,,,,"am",,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
53.413,57.569,,,,,,,,,"am",,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
54.417,54.567,,"Drop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
57.589,60.939,,,,,,,,"is it technically off his lips",,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
58.933,66.169,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
59.2,66.169,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
59.477,62.205,,"Shak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
65.606,66.207,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
67.331,69.672,,,,,,,,,"am",,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
71.02,79.202,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
71.025,72.012,,,"momforce",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
71.22,126.268,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
73.9,75.991,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
79.202,84.577,,,,,,"a m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
84.577,87.424,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
85.729,88.125,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
87.424,91.6,,,,,,"m a",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
91.6,93.612,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
93.612,94.616,,,,,,"m a",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
94.616,99.015,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
94.875,95.31,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
99.015,99.782,,,,,,"m a",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
99.782,101.699,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
100.205,101.006,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
101.699,103.297,,,,,,"m a",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
103.297,126.268,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
109.428,110.993,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
113.511,116.527,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
122.41,137.597,,,,"i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
122.622,126.268,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
123.01,137.67,,,,,,,"ig",,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
127.402,128.589,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
128.186,131.928,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
137.703,137.853,,"Drop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
140.1,148.288,,,,,,"i",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
140.804,148.188,,,,,"ig",,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
141.172,142.414,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
146.71,149.329,,,,"i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
147.214,150.266,,,,,,,"ig",,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
149.329,151.786,,,,"m i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
149.366,152.186,,,,,,,,"hard to tell when he lets go ",,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
151.425,159.776,,,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
151.786,159.683,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
159.81,159.96,,"Drop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
160.709,162.229,,,,,,,,"occluded",,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
160.809,164.891,,,,"i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
168.419,196.175,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
168.619,195.874,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
172.701,179.281,,,,,,,,,"mm",,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
183.731,189.597,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
183.93,189.287,,,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
196.224,196.374,,"Drop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
198.222,198.777,,,,,,"a",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
202.119,257.28,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
202.421,257.28,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
203.904,236.573,,,,"a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
205.802,236.573,,,,,,,"ag",,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
228.208,236.611,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
228.406,234.382,,,,,,,,,"mm",,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
240.031,294.075,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
241.809,245.514,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
244.208,294.075,,,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
253.608,260.129,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
262.102,277.079,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
263.733,265.53,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
272.204,276.123,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
273.303,277.079,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
276.361,277.098,,,,,,,,,"mm",,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
280.406,281.007,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
280.424,288.966,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
281.426,288.966,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
291.905,345.078,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
293.53,344.769,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
298.71,303.29,,,,"m",,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
299.104,303.275,,,,,,,,,"mm",,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
303.33,309.316,,"Shak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
311.105,313.2,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
313.886,315.422,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
319.729,348.888,,,,"i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
320.33,348.888,,,,,,,"ig",,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
321.031,323.188,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
322.671,325.0,,"Shak-b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
326.832,329.183,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
332.199,332.778,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
343.599,344.769,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
348.914,349.064,,"Drop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
349.099,366.282,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
350.201,366.282,,,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
364.524,371.978,,,,,,"m",,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
364.824,371.978,,,,,"mg",,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
371.827,372.004,,,"momgrab",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
373.507,373.764,"End Free Play - JY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"
649.484,650.915,"END",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"007_07_082307_AM_babyhands_AM.eaf"

