"Motion","",360.066,360.967,0.901,"shak","002_08_090507_07192018EP_babyhands_DH.eaf"
"Motion","",361.276,361.427,0.151,"drop","002_08_090507_07192018EP_babyhands_DH.eaf"
"Motion","",397.803,397.954,0.151,"drop","002_08_090507_07192018EP_babyhands_DH.eaf"
"Motion","",406.398,406.549,0.151,"drop","002_08_090507_07192018EP_babyhands_DH.eaf"
"Motion","",418.396,418.547,0.151,"drop","002_08_090507_07192018EP_babyhands_DH.eaf"
"Motion","",445.289,445.44,0.151,"drop","002_08_090507_07192018EP_babyhands_DH.eaf"
"Motion","",449.3,449.451,0.151,"drop","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHGrasp","",128.819,148.073,19.254,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHGrasp","",159.12,162.469,3.349,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHGrasp","",165.023,225.027,60.004,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHGrasp","",242.106,243.274,1.168,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHGrasp","",261.517,264.769,3.252,"ig","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHGrasp","",272.429,276.381,3.952,"ag","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHGrasp","",298.732,311.396,12.664,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHGrasp","",325.732,326.47,0.738,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHGrasp","",351.304,358.889,7.585,"ag","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHGrasp","",395.031,397.797,2.766,"ig","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHGrasp","",401.596,406.28,4.684,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",108.452,110.29,1.838,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",110.706,122.077,11.371,"i","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",124.517,124.784,0.267,"i","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",144.528,156.793,12.265,"i","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",157.112,160.096,2.984,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",165.807,166.074,0.267,"a","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",167.907,168.865,0.958,"i","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",169.199,208.196,38.997,"a","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",208.6,208.667,0.067,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",210.301,247.371,37.07,"a","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",254.125,254.692,0.567,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",255.729,262.897,7.168,"i","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",268.913,284.692,15.779,"a","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",284.826,305.098,20.272,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",323.612,332.884,9.272,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",338.902,341.576,2.674,"a","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",343.512,361.27,17.758,"a","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",376.709,384.974,8.265,"a","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",399.105,402.178,3.073,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",403.409,405.99,2.581,"a","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",407.229,407.896,0.667,"a","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",430.011,438.884,8.873,"a","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",443.703,445.286,1.583,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHInteract","",447.521,463.281,15.76,"a","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",108.452,110.271,1.819,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",111.515,121.274,9.759,"ig","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",144.761,152.787,8.026,"ig","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",157.112,160.096,2.984,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",169.417,208.098,38.681,"ag","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",227.384,238.272,10.888,"ag","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",257.724,262.896,5.172,"ig","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",270.512,284.571,14.059,"ag","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",285.002,305.109,20.107,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",324.012,332.791,8.779,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",339.703,341.571,1.868,"ag","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",343.708,344.186,0.478,"ag","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",349.527,361.267,11.74,"ag","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",399.604,401.893,2.289,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",430.812,437.766,6.954,"ag","002_08_090507_07192018EP_babyhands_DH.eaf"
"RHGrasp","",444.018,445.285,1.267,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"Interact Comment","",224.939,225.221,0.282,"OCC","002_08_090507_07192018EP_babyhands_DH.eaf"
