"RHGrasp","",422.701,433.597,10.896,"mg","001_08_071807_07172018EP_mathands_KC.eaf"
"Interact Comment","",139.203,140.498,1.295,"OCC","001_08_071807_07172018EP_mathands_KC.eaf"
"Interact Comment","",146.402,147.195,0.793,"OCC","001_08_071807_07172018EP_mathands_KC.eaf"
"Interact Comment","",148.202,148.699,0.497,"OCC","001_08_071807_07172018EP_mathands_KC.eaf"
"Interact Comment","",150.482,150.682,0.2,"BK comment: sticky frames? gets synced later on","001_08_071807_07172018EP_mathands_KC.eaf"
"Interact Comment","",244.831,247.771,2.94,"OCC","001_08_071807_07172018EP_mathands_KC.eaf"
"LHInteract","",137.204,137.596,0.392,"m","001_08_071807_07172018EP_mathands_KC.eaf"
"LHInteract","",147.201,148.199,0.998,"i","001_08_071807_07172018EP_mathands_KC.eaf"
"LHInteract","",156.503,161.496,4.993,"i","001_08_071807_07172018EP_mathands_KC.eaf"
"LHInteract","",161.901,164.498,2.597,"a","001_08_071807_07172018EP_mathands_KC.eaf"
"LHInteract","",165.205,166.799,1.594,"i","001_08_071807_07172018EP_mathands_KC.eaf"
"LHInteract","",182.703,184.996,2.293,"i","001_08_071807_07172018EP_mathands_KC.eaf"
"LHInteract","",241.6,244.198,2.598,"m","001_08_071807_07172018EP_mathands_KC.eaf"
"LHInteract","",253.301,280.597,27.296,"m","001_08_071807_07172018EP_mathands_KC.eaf"
"LHInteract","",291.204,303.299,12.095,"i","001_08_071807_07172018EP_mathands_KC.eaf"
"LHInteract","",388.405,399.894,11.489,"i","001_08_071807_07172018EP_mathands_KC.eaf"
"LHInteract","",422.705,423.499,0.794,"m","001_08_071807_07172018EP_mathands_KC.eaf"
"LHInteract","",433.402,437.898,4.496,"m","001_08_071807_07172018EP_mathands_KC.eaf"
"Grasp Comment","",234.266,237.746,3.48,"Unsure whether to code as grasp?","001_08_071807_07172018EP_mathands_KC.eaf"
"*TIME","",108.452,109.146,0.694,"START","002_08_090507_07192018EP_mathands_DH.eaf"
"*TIME","",463.106,463.281,0.175,"End Toy Play- by BK","002_08_090507_07192018EP_mathands_DH.eaf"
"*TIME","",718.293,718.879,0.586,"END","002_08_090507_07192018EP_mathands_DH.eaf"
"LHGrasp","",108.454,109.187,0.733,"ig","002_08_090507_07192018EP_mathands_DH.eaf"
"LHGrasp","",117.314,119.484,2.17,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"LHGrasp","",155.507,156.788,1.281,"ag","002_08_090507_07192018EP_mathands_DH.eaf"
"LHGrasp","",167.917,168.383,0.466,"ag","002_08_090507_07192018EP_mathands_DH.eaf"
"LHGrasp","",252.911,254.48,1.569,"ag","002_08_090507_07192018EP_mathands_DH.eaf"
"LHGrasp","",321.395,323.098,1.703,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"LHGrasp","",324.901,325.974,1.073,"ag","002_08_090507_07192018EP_mathands_DH.eaf"
"LHGrasp","",375.12,375.787,0.667,"ag","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",109.626,112.095,2.469,"a","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",116.111,117.495,1.384,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",118.716,119.993,1.277,"a","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",154.824,156.175,1.351,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",163.825,165.874,2.049,"a","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",209.826,210.785,0.959,"a","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",228.415,229.283,0.868,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",252.617,253.685,1.068,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",253.918,255.387,1.469,"a","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",264.726,266.078,1.352,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",324.026,325.384,1.358,"i","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",396.909,397.992,1.083,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",399.805,400.483,0.678,"i","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",442.222,442.986,0.764,"i m","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",442.992,444.17,1.178,"i","002_08_090507_07192018EP_mathands_DH.eaf"
"RHInteract","",452.808,453.571,0.763,"i","002_08_090507_07192018EP_mathands_DH.eaf"
"RHGrasp","",109.726,112.068,2.342,"ag","002_08_090507_07192018EP_mathands_DH.eaf"
"RHGrasp","",116.111,117.491,1.38,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"RHGrasp","",118.816,119.983,1.167,"ag","002_08_090507_07192018EP_mathands_DH.eaf"
"RHGrasp","",154.824,156.091,1.267,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"RHGrasp","",164.125,165.793,1.668,"ag","002_08_090507_07192018EP_mathands_DH.eaf"
"RHGrasp","",228.415,229.182,0.767,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"RHGrasp","",252.617,253.684,1.067,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"RHGrasp","",253.918,255.286,1.368,"ag","002_08_090507_07192018EP_mathands_DH.eaf"
"RHGrasp","",264.726,265.993,1.267,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"RHGrasp","",324.024,325.291,1.267,"ig","002_08_090507_07192018EP_mathands_DH.eaf"
"RHGrasp","",396.909,397.776,0.867,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"RHGrasp","",399.805,400.472,0.667,"ig","002_08_090507_07192018EP_mathands_DH.eaf"
"RHGrasp","",442.222,442.868,0.646,"ig m","002_08_090507_07192018EP_mathands_DH.eaf"
